lon,lat,degree,mesh_code_2d
138.4375,36.4583,7°40′,543853
138.3125,36.4583,8° 0′,543852
138.1875,36.4583,8° 0′,543851
138.0625,36.4583,7°40′,543850
138.9375,36.375,8° 0′,543847
138.8125,36.375,8°10′,543846
138.6875,36.375,8°20′,543845
138.5625,36.375,8°10′,543844
138.4375,36.375,8° 0′,543843
138.3125,36.375,8°20′,543842
138.1875,36.375,8°10′,543841
138.0625,36.375,7°50′,543840
138.9375,36.2917,7°50′,543837
138.8125,36.2917,8°20′,543836
138.6875,36.2917,8°30′,543835
138.5625,36.2917,8°20′,543834
138.4375,36.2917,8°10′,543833
138.3125,36.2917,8°20′,543832
138.1875,36.2917,8°20′,543831
138.0625,36.2917,7°50′,543830
138.9375,36.2083,8° 0′,543827
138.8125,36.2083,8°20′,543826
138.6875,36.2083,8°30′,543825
138.5625,36.2083,8°10′,543824
138.4375,36.2083,7°50′,543823
138.3125,36.2083,8° 0′,543822
138.1875,36.2083,8° 0′,543821
138.0625,36.2083,7°50′,543820
138.9375,36.125,8° 0′,543817
138.8125,36.125,8°20′,543816
138.6875,36.125,8°30′,543815
138.5625,36.125,8° 0′,543814
138.4375,36.125,7°50′,543813
138.3125,36.125,7°40′,543812
138.1875,36.125,7°40′,543811
138.0625,36.125,7°30′,543810
138.9375,36.0417,8° 0′,543807
138.8125,36.0417,8°10′,543806
138.6875,36.0417,8°10′,543805
138.5625,36.0417,7°50′,543804
138.4375,36.0417,7°40′,543803
138.3125,36.0417,7°30′,543802
138.1875,36.0417,7°10′,543801
138.0625,36.0417,7°20′,543800
137.9375,36.625,7°40′,543777
137.8125,36.625,7°50′,543776
137.6875,36.625,8° 0′,543775
137.5625,36.625,8°10′,543774
137.4375,36.625,8°20′,543773
137.3125,36.625,8°30′,543772
137.1875,36.625,8°30′,543771
137.0625,36.625,8°20′,543770
137.9375,36.5417,7°40′,543767
137.8125,36.5417,7°50′,543766
137.6875,36.5417,8° 0′,543765
137.5625,36.5417,8°10′,543764
137.4375,36.5417,8°20′,543763
137.3125,36.5417,8°30′,543762
137.1875,36.5417,8°30′,543761
137.0625,36.5417,8°30′,543760
137.9375,36.4583,7°40′,543757
137.8125,36.4583,8° 0′,543756
137.6875,36.4583,8° 0′,543755
137.5625,36.4583,8°10′,543754
137.4375,36.4583,8°20′,543753
137.3125,36.4583,8°20′,543752
137.1875,36.4583,8°20′,543751
137.0625,36.4583,8°20′,543750
137.9375,36.375,7°50′,543747
137.8125,36.375,8° 0′,543746
137.6875,36.375,8° 0′,543745
137.5625,36.375,8° 0′,543744
137.4375,36.375,8°10′,543743
137.3125,36.375,8°10′,543742
137.1875,36.375,8°10′,543741
137.0625,36.375,8°10′,543740
137.9375,36.2917,7°50′,543737
137.8125,36.2917,8° 0′,543736
137.6875,36.2917,7°50′,543735
137.5625,36.2917,7°50′,543734
137.4375,36.2917,8° 0′,543733
137.3125,36.2917,8°10′,543732
137.1875,36.2917,8°10′,543731
137.0625,36.2917,8° 0′,543730
137.9375,36.2083,7°50′,543727
137.8125,36.2083,8° 0′,543726
137.6875,36.2083,7°50′,543725
137.5625,36.2083,7°40′,543724
137.4375,36.2083,7°50′,543723
137.3125,36.2083,8°10′,543722
137.1875,36.2083,8°10′,543721
137.0625,36.2083,8°10′,543720
137.9375,36.125,7°50′,543717
137.8125,36.125,8° 0′,543716
137.6875,36.125,8° 0′,543715
137.5625,36.125,7°50′,543714
137.4375,36.125,8° 0′,543713
137.3125,36.125,8°10′,543712
137.1875,36.125,8°10′,543711
137.0625,36.125,8°10′,543710
137.9375,36.0417,7°50′,543707
137.8125,36.0417,8°10′,543706
137.6875,36.0417,8° 0′,543705
137.5625,36.0417,8° 0′,543704
137.4375,36.0417,8°10′,543703
137.3125,36.0417,8°10′,543702
137.1875,36.0417,8°10′,543701
137.0625,36.0417,8°20′,543700
136.9375,36.625,8°30′,543677
136.8125,36.625,8°30′,543676
136.6875,36.625,8°20′,543675
136.5625,36.625,8°20′,543674
136.9375,36.5417,8°20′,543667
136.8125,36.5417,8°20′,543666
136.6875,36.5417,8°20′,543665
136.5625,36.5417,8°20′,543664
136.4375,36.5417,8°20′,543663
136.9375,36.4583,8°20′,543657
136.8125,36.4583,8°20′,543656
136.6875,36.4583,8°20′,543655
136.5625,36.4583,8°10′,543654
136.4375,36.4583,8°20′,543653
136.9375,36.375,8°10′,543647
136.8125,36.375,8°10′,543646
136.6875,36.375,8°20′,543645
136.5625,36.375,8°20′,543644
136.4375,36.375,8°20′,543643
136.3125,36.375,8°20′,543642
136.9375,36.2917,8°10′,543637
136.8125,36.2917,8°20′,543636
136.6875,36.2917,8°20′,543635
136.5625,36.2917,8°20′,543634
136.4375,36.2917,8°20′,543633
136.3125,36.2917,8°20′,543632
136.1875,36.2917,8° 0′,543631
136.0625,36.2917,8° 0′,543630
136.9375,36.2083,8°10′,543627
136.8125,36.2083,8°20′,543626
136.6875,36.2083,8°20′,543625
136.5625,36.2083,8°20′,543624
136.4375,36.2083,8°30′,543623
136.3125,36.2083,8°30′,543622
136.1875,36.2083,8° 0′,543621
136.0625,36.2083,7°50′,543620
136.9375,36.125,8°20′,543617
136.8125,36.125,8°20′,543616
136.6875,36.125,8°20′,543615
136.5625,36.125,8°20′,543614
136.4375,36.125,8°30′,543613
136.3125,36.125,8°30′,543612
136.1875,36.125,8°10′,543611
136.0625,36.125,8° 0′,543610
136.9375,36.0417,8°20′,543607
136.8125,36.0417,8°20′,543606
136.6875,36.0417,8°10′,543605
136.5625,36.0417,8°10′,543604
136.4375,36.0417,8°20′,543603
136.3125,36.0417,8°40′,543602
136.1875,36.0417,8°30′,543601
136.0625,36.0417,8°20′,543600
135.9375,36.0417,8°20′,543507
133.3125,36.375,8°40′,543342
133.1875,36.375,8°40′,543341
133.4375,36.2917,8°40′,543333
133.3125,36.2917,8°40′,543332
133.1875,36.2917,8°40′,543331
133.4375,36.2083,8°40′,543323
133.3125,36.2083,8°40′,543322
133.1875,36.2083,8°40′,543321
133.3125,36.125,8°40′,543312
133.1875,36.125,8°40′,543311
133.0625,36.125,8°30′,543310
133.1875,36.0417,8°30′,543301
133.0625,36.0417,8°30′,543300
132.9375,36.125,8°30′,543217
132.9375,36.0417,8°30′,543207
140.6875,35.9583,7°40′,534075
140.5625,35.9583,7°50′,534074
140.4375,35.9583,7°40′,534073
140.3125,35.9583,7°30′,534072
140.1875,35.9583,7°40′,534071
140.0625,35.9583,7°40′,534070
140.8125,35.875,7°30′,534066
140.6875,35.875,7°30′,534065
140.5625,35.875,7°40′,534064
140.4375,35.875,7°30′,534063
140.3125,35.875,7°30′,534062
140.1875,35.875,7°30′,534061
140.0625,35.875,7°40′,534060
140.8125,35.7917,7°20′,534056
140.6875,35.7917,7°20′,534055
140.5625,35.7917,7°30′,534054
140.4375,35.7917,7°30′,534053
140.3125,35.7917,7°30′,534052
140.1875,35.7917,7°30′,534051
140.0625,35.7917,7°30′,534050
140.9375,35.7083,7°20′,534047
140.8125,35.7083,7°20′,534046
140.6875,35.7083,7°20′,534045
140.5625,35.7083,7°30′,534044
140.4375,35.7083,7°30′,534043
140.3125,35.7083,7°30′,534042
140.1875,35.7083,7°30′,534041
140.0625,35.7083,7°30′,534040
140.5625,35.625,7°30′,534034
140.4375,35.625,7°30′,534033
140.3125,35.625,7°30′,534032
140.1875,35.625,7°30′,534031
140.0625,35.625,7°30′,534030
140.5625,35.5417,7°30′,534024
140.4375,35.5417,7°30′,534023
140.3125,35.5417,7°30′,534022
140.1875,35.5417,7°30′,534021
140.0625,35.5417,7°30′,534020
140.4375,35.4583,7°30′,534013
140.3125,35.4583,7°30′,534012
140.1875,35.4583,7°30′,534011
140.0625,35.4583,7°30′,534010
140.4375,35.375,7°20′,534003
140.3125,35.375,7°20′,534002
140.1875,35.375,7°20′,534001
140.0625,35.375,7°30′,534000
139.9375,35.9583,7°40′,533977
139.8125,35.9583,7°40′,533976
139.6875,35.9583,7°40′,533975
139.5625,35.9583,7°40′,533974
139.4375,35.9583,7°50′,533973
139.3125,35.9583,7°40′,533972
139.1875,35.9583,7°40′,533971
139.0625,35.9583,7°40′,533970
139.9375,35.875,7°40′,533967
139.8125,35.875,7°40′,533966
139.6875,35.875,7°40′,533965
139.5625,35.875,7°40′,533964
139.4375,35.875,7°40′,533963
139.3125,35.875,7°40′,533962
139.1875,35.875,7°40′,533961
139.0625,35.875,7°40′,533960
139.9375,35.7917,7°40′,533957
139.8125,35.7917,7°40′,533956
139.6875,35.7917,7°40′,533955
139.5625,35.7917,7°40′,533954
139.4375,35.7917,7°40′,533953
139.3125,35.7917,7°40′,533952
139.1875,35.7917,7°50′,533951
139.0625,35.7917,8° 0′,533950
139.9375,35.7083,7°30′,533947
139.8125,35.7083,7°40′,533946
139.6875,35.7083,7°40′,533945
139.5625,35.7083,7°40′,533944
139.4375,35.7083,7°40′,533943
139.3125,35.7083,7°40′,533942
139.1875,35.7083,7°50′,533941
139.0625,35.7083,8°10′,533940
139.9375,35.625,7°30′,533937
139.8125,35.625,7°30′,533936
139.6875,35.625,7°40′,533935
139.5625,35.625,7°40′,533934
139.4375,35.625,7°40′,533933
139.3125,35.625,7°50′,533932
139.1875,35.625,8° 0′,533931
139.0625,35.625,8°10′,533930
139.8125,35.5417,7°30′,533926
139.6875,35.5417,7°40′,533925
139.5625,35.5417,7°40′,533924
139.4375,35.5417,7°50′,533923
139.3125,35.5417,8° 0′,533922
139.1875,35.5417,8° 0′,533921
139.0625,35.5417,8° 0′,533920
139.9375,35.4583,7°20′,533917
139.8125,35.4583,7°30′,533916
139.6875,35.4583,7°40′,533915
139.5625,35.4583,7°40′,533914
139.4375,35.4583,8° 0′,533913
139.3125,35.4583,8°10′,533912
139.1875,35.4583,8°10′,533911
139.0625,35.4583,8° 0′,533910
139.9375,35.375,7°20′,533907
139.8125,35.375,7°30′,533906
139.6875,35.375,7°40′,533905
139.5625,35.375,7°50′,533904
139.4375,35.375,8° 0′,533903
139.3125,35.375,8°20′,533902
139.1875,35.375,8°20′,533901
139.0625,35.375,8° 0′,533900
138.9375,35.9583,7°50′,533877
138.8125,35.9583,8° 0′,533876
138.6875,35.9583,7°50′,533875
138.5625,35.9583,7°30′,533874
138.4375,35.9583,7°20′,533873
138.3125,35.9583,7°10′,533872
138.1875,35.9583,7°10′,533871
138.0625,35.9583,7°20′,533870
138.9375,35.875,8° 0′,533867
138.8125,35.875,8° 0′,533866
138.6875,35.875,7°30′,533865
138.5625,35.875,7° 0′,533864
138.4375,35.875,7° 0′,533863
138.3125,35.875,7° 0′,533862
138.1875,35.875,7°10′,533861
138.0625,35.875,7°40′,533860
138.9375,35.7917,8° 0′,533857
138.8125,35.7917,7°50′,533856
138.6875,35.7917,7°10′,533855
138.5625,35.7917,6°40′,533854
138.4375,35.7917,6°40′,533853
138.3125,35.7917,7° 0′,533852
138.1875,35.7917,7°20′,533851
138.0625,35.7917,7°50′,533850
138.9375,35.7083,8°10′,533847
138.8125,35.7083,7°50′,533846
138.6875,35.7083,7° 0′,533845
138.5625,35.7083,6°30′,533844
138.4375,35.7083,6°40′,533843
138.3125,35.7083,7° 0′,533842
138.1875,35.7083,7°20′,533841
138.0625,35.7083,7°40′,533840
138.9375,35.625,8° 0′,533837
138.8125,35.625,7°40′,533836
138.6875,35.625,7° 0′,533835
138.5625,35.625,6°40′,533834
138.4375,35.625,6°50′,533833
138.3125,35.625,7°10′,533832
138.1875,35.625,7°30′,533831
138.0625,35.625,7°40′,533830
138.9375,35.5417,7°50′,533827
138.8125,35.5417,7°30′,533826
138.6875,35.5417,7°10′,533825
138.5625,35.5417,7° 0′,533824
138.4375,35.5417,7°10′,533823
138.3125,35.5417,7°20′,533822
138.1875,35.5417,7°30′,533821
138.0625,35.5417,7°30′,533820
138.9375,35.4583,7°40′,533817
138.8125,35.4583,7°30′,533816
138.6875,35.4583,7°10′,533815
138.5625,35.4583,7°10′,533814
138.4375,35.4583,7°10′,533813
138.3125,35.4583,7°20′,533812
138.1875,35.4583,7°30′,533811
138.0625,35.4583,7°30′,533810
138.9375,35.375,7°40′,533807
138.8125,35.375,7°20′,533806
138.6875,35.375,7°10′,533805
138.5625,35.375,7°10′,533804
138.4375,35.375,7°10′,533803
138.3125,35.375,7°20′,533802
138.1875,35.375,7°30′,533801
138.0625,35.375,7°30′,533800
137.9375,35.9583,7°50′,533777
137.8125,35.9583,8°10′,533776
137.6875,35.9583,8°10′,533775
137.5625,35.9583,8°10′,533774
137.4375,35.9583,8°10′,533773
137.3125,35.9583,8°10′,533772
137.1875,35.9583,8°10′,533771
137.0625,35.9583,8°10′,533770
137.9375,35.875,8° 0′,533767
137.8125,35.875,8°10′,533766
137.6875,35.875,8°10′,533765
137.5625,35.875,8°10′,533764
137.4375,35.875,8°10′,533763
137.3125,35.875,8° 0′,533762
137.1875,35.875,8° 0′,533761
137.0625,35.875,8°10′,533760
137.9375,35.7917,8° 0′,533757
137.8125,35.7917,8° 0′,533756
137.6875,35.7917,8° 0′,533755
137.5625,35.7917,8°10′,533754
137.4375,35.7917,8° 0′,533753
137.3125,35.7917,8° 0′,533752
137.1875,35.7917,8°10′,533751
137.0625,35.7917,8°10′,533750
137.9375,35.7083,7°50′,533747
137.8125,35.7083,7°50′,533746
137.6875,35.7083,8° 0′,533745
137.5625,35.7083,8° 0′,533744
137.4375,35.7083,8° 0′,533743
137.3125,35.7083,8° 0′,533742
137.1875,35.7083,8°10′,533741
137.0625,35.7083,8° 0′,533740
137.9375,35.625,7°40′,533737
137.8125,35.625,7°50′,533736
137.6875,35.625,7°50′,533735
137.5625,35.625,8° 0′,533734
137.4375,35.625,7°50′,533733
137.3125,35.625,8° 0′,533732
137.1875,35.625,8° 0′,533731
137.0625,35.625,7°40′,533730
137.9375,35.5417,7°40′,533727
137.8125,35.5417,7°50′,533726
137.6875,35.5417,7°50′,533725
137.5625,35.5417,7°50′,533724
137.4375,35.5417,7°50′,533723
137.3125,35.5417,7°50′,533722
137.1875,35.5417,7°40′,533721
137.0625,35.5417,7°20′,533720
137.9375,35.4583,7°40′,533717
137.8125,35.4583,7°40′,533716
137.6875,35.4583,7°50′,533715
137.5625,35.4583,7°50′,533714
137.4375,35.4583,7°50′,533713
137.3125,35.4583,7°50′,533712
137.1875,35.4583,7°40′,533711
137.0625,35.4583,7°40′,533710
137.9375,35.375,7°40′,533707
137.8125,35.375,7°40′,533706
137.6875,35.375,7°50′,533705
137.5625,35.375,7°50′,533704
137.4375,35.375,7°50′,533703
137.3125,35.375,7°50′,533702
137.1875,35.375,7°50′,533701
137.0625,35.375,8° 0′,533700
136.9375,35.9583,8°10′,533677
136.8125,35.9583,8°10′,533676
136.6875,35.9583,8° 0′,533675
136.5625,35.9583,8° 0′,533674
136.4375,35.9583,8°20′,533673
136.3125,35.9583,8°50′,533672
136.1875,35.9583,8°30′,533671
136.0625,35.9583,8°20′,533670
136.9375,35.875,8° 0′,533667
136.8125,35.875,8° 0′,533666
136.6875,35.875,8° 0′,533665
136.5625,35.875,8° 0′,533664
136.4375,35.875,8°20′,533663
136.3125,35.875,8°40′,533662
136.1875,35.875,8°20′,533661
136.0625,35.875,8° 0′,533660
136.9375,35.7917,8° 0′,533657
136.8125,35.7917,8° 0′,533656
136.6875,35.7917,8° 0′,533655
136.5625,35.7917,8° 0′,533654
136.4375,35.7917,8°20′,533653
136.3125,35.7917,8°20′,533652
136.1875,35.7917,8° 0′,533651
136.0625,35.7917,8° 0′,533650
136.9375,35.7083,8° 0′,533647
136.8125,35.7083,8° 0′,533646
136.6875,35.7083,8° 0′,533645
136.5625,35.7083,8° 0′,533644
136.4375,35.7083,8° 0′,533643
136.3125,35.7083,8°10′,533642
136.1875,35.7083,8° 0′,533641
136.0625,35.7083,8° 0′,533640
136.9375,35.625,7°50′,533637
136.8125,35.625,8° 0′,533636
136.6875,35.625,8° 0′,533635
136.5625,35.625,8° 0′,533634
136.4375,35.625,8° 0′,533633
136.3125,35.625,8° 0′,533632
136.1875,35.625,8° 0′,533631
136.0625,35.625,8°10′,533630
136.9375,35.5417,7°40′,533627
136.8125,35.5417,8° 0′,533626
136.6875,35.5417,8° 0′,533625
136.5625,35.5417,8° 0′,533624
136.4375,35.5417,7°50′,533623
136.3125,35.5417,8° 0′,533622
136.1875,35.5417,8°10′,533621
136.0625,35.5417,8°10′,533620
136.9375,35.4583,8° 0′,533617
136.8125,35.4583,8°10′,533616
136.6875,35.4583,8° 0′,533615
136.5625,35.4583,8° 0′,533614
136.4375,35.4583,8° 0′,533613
136.3125,35.4583,8° 0′,533612
136.1875,35.4583,8°10′,533611
136.0625,35.4583,8° 0′,533610
136.9375,35.375,8°20′,533607
136.8125,35.375,8°20′,533606
136.6875,35.375,8° 0′,533605
136.5625,35.375,7°50′,533604
136.4375,35.375,8° 0′,533603
136.3125,35.375,8° 0′,533602
136.1875,35.375,8° 0′,533601
136.0625,35.375,8° 0′,533600
135.9375,35.9583,8°20′,533577
135.9375,35.875,8°10′,533567
135.9375,35.7917,8° 0′,533557
135.3125,35.7917,8°20′,533552
135.1875,35.7917,8°20′,533551
135.9375,35.7083,8°10′,533547
135.4375,35.7083,8°10′,533543
135.3125,35.7083,8°10′,533542
135.1875,35.7083,8°10′,533541
135.0625,35.7083,8°10′,533540
135.9375,35.625,8°10′,533537
135.8125,35.625,8°10′,533536
135.4375,35.625,8°10′,533533
135.3125,35.625,8°10′,533532
135.1875,35.625,8°10′,533531
135.0625,35.625,8°10′,533530
135.9375,35.5417,8°10′,533527
135.8125,35.5417,8°10′,533526
135.6875,35.5417,8°10′,533525
135.5625,35.5417,8°10′,533524
135.4375,35.5417,8°10′,533523
135.3125,35.5417,8°10′,533522
135.1875,35.5417,8°10′,533521
135.0625,35.5417,8°10′,533520
135.9375,35.4583,8° 0′,533517
135.8125,35.4583,8°10′,533516
135.6875,35.4583,8°10′,533515
135.5625,35.4583,8°10′,533514
135.4375,35.4583,8°10′,533513
135.3125,35.4583,8°10′,533512
135.1875,35.4583,8°20′,533511
135.0625,35.4583,8°20′,533510
135.9375,35.375,8° 0′,533507
135.8125,35.375,8° 0′,533506
135.6875,35.375,8° 0′,533505
135.5625,35.375,8° 0′,533504
135.4375,35.375,8° 0′,533503
135.3125,35.375,8°10′,533502
135.1875,35.375,8°20′,533501
135.0625,35.375,8°20′,533500
134.9375,35.7083,8°10′,533447
134.8125,35.7083,8°10′,533446
134.6875,35.7083,8°10′,533445
134.5625,35.7083,8°20′,533444
134.9375,35.625,8°10′,533437
134.8125,35.625,8°10′,533436
134.6875,35.625,8°10′,533435
134.5625,35.625,8°10′,533434
134.4375,35.625,8°20′,533433
134.3125,35.625,8°20′,533432
134.9375,35.5417,8°10′,533427
134.8125,35.5417,8° 0′,533426
134.6875,35.5417,8° 0′,533425
134.5625,35.5417,8° 0′,533424
134.4375,35.5417,8°10′,533423
134.3125,35.5417,8°20′,533422
134.1875,35.5417,8°30′,533421
134.0625,35.5417,8°20′,533420
134.9375,35.4583,8° 0′,533417
134.8125,35.4583,7°50′,533416
134.6875,35.4583,7°50′,533415
134.5625,35.4583,8° 0′,533414
134.4375,35.4583,8° 0′,533413
134.3125,35.4583,8°10′,533412
134.1875,35.4583,8°30′,533411
134.0625,35.4583,8°20′,533410
134.9375,35.375,8° 0′,533407
134.8125,35.375,7°50′,533406
134.6875,35.375,7°50′,533405
134.5625,35.375,8° 0′,533404
134.4375,35.375,7°50′,533403
134.3125,35.375,8° 0′,533402
134.1875,35.375,8°20′,533401
134.0625,35.375,8°20′,533400
133.0625,35.9583,8°30′,533370
133.3125,35.625,8°20′,533332
133.1875,35.625,8°20′,533331
133.0625,35.625,8°30′,533330
133.9375,35.5417,8°10′,533327
133.8125,35.5417,8°10′,533326
133.6875,35.5417,8°20′,533325
133.5625,35.5417,8°20′,533324
133.4375,35.5417,8°20′,533323
133.3125,35.5417,8°20′,533322
133.1875,35.5417,8°30′,533321
133.0625,35.5417,8°30′,533320
133.9375,35.4583,8°10′,533317
133.8125,35.4583,8°10′,533316
133.6875,35.4583,8°20′,533315
133.5625,35.4583,8°20′,533314
133.4375,35.4583,8°20′,533313
133.3125,35.4583,8°20′,533312
133.1875,35.4583,8°30′,533311
133.0625,35.4583,8°30′,533310
133.9375,35.375,8°10′,533307
133.8125,35.375,8°10′,533306
133.6875,35.375,8°20′,533305
133.5625,35.375,8°20′,533304
133.4375,35.375,8°20′,533303
133.3125,35.375,8°20′,533302
133.1875,35.375,8°30′,533301
133.0625,35.375,8°20′,533300
132.9375,35.5417,8°20′,533227
132.8125,35.5417,8°20′,533226
132.9375,35.4583,8°20′,533217
132.8125,35.4583,8°10′,533216
132.6875,35.4583,8° 0′,533215
132.5625,35.4583,8° 0′,533214
132.9375,35.375,8°10′,533207
132.8125,35.375,8°10′,533206
132.6875,35.375,8° 0′,533205
140.4375,35.2917,7°20′,524073
140.3125,35.2917,7°20′,524072
140.1875,35.2917,7°20′,524071
140.0625,35.2917,7°30′,524070
140.4375,35.2083,7°20′,524063
140.3125,35.2083,7°20′,524062
140.1875,35.2083,7°20′,524061
140.0625,35.2083,7°20′,524060
140.3125,35.125,7°20′,524052
140.1875,35.125,7°20′,524051
140.0625,35.125,7°20′,524050
140.0625,35.0417,7°30′,524040
139.9375,35.2917,7°30′,523977
139.8125,35.2917,7°30′,523976
139.6875,35.2917,7°50′,523975
139.5625,35.2917,8° 0′,523974
139.4375,35.2917,8°10′,523973
139.3125,35.2917,8°20′,523972
139.1875,35.2917,8°20′,523971
139.0625,35.2917,8°10′,523970
139.9375,35.2083,7°20′,523967
139.8125,35.2083,7°30′,523966
139.6875,35.2083,7°50′,523965
139.5625,35.2083,8°10′,523964
139.1875,35.2083,8°20′,523961
139.0625,35.2083,8°10′,523960
139.9375,35.125,7°20′,523957
139.8125,35.125,7°30′,523956
139.6875,35.125,7°50′,523955
139.5625,35.125,8°10′,523954
139.1875,35.125,8°10′,523951
139.0625,35.125,8° 0′,523950
139.9375,35.0417,7°30′,523947
139.8125,35.0417,7°40′,523946
139.1875,35.0417,8° 0′,523941
139.0625,35.0417,8° 0′,523940
139.9375,34.9583,7°30′,523937
139.8125,34.9583,7°50′,523936
139.1875,34.9583,8° 0′,523931
139.0625,34.9583,7°50′,523930
139.9375,34.875,7°30′,523927
139.8125,34.875,7°40′,523926
139.1875,34.875,7°50′,523921
139.0625,34.875,7°50′,523920
139.4375,34.7917,8° 0′,523913
139.3125,34.7917,7°50′,523912
139.0625,34.7917,7°50′,523910
139.4375,34.7083,7°50′,523903
139.3125,34.7083,7°50′,523902
139.0625,34.7083,7°40′,523900
138.9375,35.2917,7°50′,523877
138.8125,35.2917,7°20′,523876
138.6875,35.2917,7° 0′,523875
138.5625,35.2917,6°50′,523874
138.4375,35.2917,7° 0′,523873
138.3125,35.2917,7°20′,523872
138.1875,35.2917,7°30′,523871
138.0625,35.2917,7°30′,523870
138.9375,35.2083,7°40′,523867
138.8125,35.2083,7°10′,523866
138.6875,35.2083,6°50′,523865
138.5625,35.2083,6°40′,523864
138.4375,35.2083,6°50′,523863
138.3125,35.2083,7°20′,523862
138.1875,35.2083,7°30′,523861
138.0625,35.2083,7°30′,523860
138.9375,35.125,7°40′,523857
138.8125,35.125,7°10′,523856
138.6875,35.125,6°50′,523855
138.5625,35.125,6°40′,523854
138.4375,35.125,7° 0′,523853
138.3125,35.125,7°20′,523852
138.1875,35.125,7°30′,523851
138.0625,35.125,7°40′,523850
138.9375,35.0417,7°40′,523847
138.8125,35.0417,7°20′,523846
138.5625,35.0417,7° 0′,523844
138.4375,35.0417,7°10′,523843
138.3125,35.0417,7°20′,523842
138.1875,35.0417,7°30′,523841
138.0625,35.0417,7°40′,523840
138.9375,34.9583,7°40′,523837
138.8125,34.9583,7°30′,523836
138.5625,34.9583,7°10′,523834
138.4375,34.9583,7°10′,523833
138.3125,34.9583,7°10′,523832
138.1875,34.9583,7°20′,523831
138.0625,34.9583,7°40′,523830
138.9375,34.875,7°40′,523827
138.8125,34.875,7°30′,523826
138.3125,34.875,7°10′,523822
138.1875,34.875,7°20′,523821
138.0625,34.875,7°40′,523820
138.9375,34.7917,7°40′,523817
138.8125,34.7917,7°30′,523816
138.6875,34.7917,7°30′,523815
138.3125,34.7917,7°10′,523812
138.1875,34.7917,7°20′,523811
138.0625,34.7917,7°30′,523810
138.9375,34.7083,7°40′,523807
138.8125,34.7083,7°30′,523806
138.6875,34.7083,7°30′,523805
138.3125,34.7083,7°20′,523802
138.1875,34.7083,7°20′,523801
138.0625,34.7083,7°30′,523800
137.9375,35.2917,7°40′,523777
137.8125,35.2917,7°40′,523776
137.6875,35.2917,7°40′,523775
137.5625,35.2917,7°50′,523774
137.4375,35.2917,7°50′,523773
137.3125,35.2917,7°50′,523772
137.1875,35.2917,7°50′,523771
137.0625,35.2917,8°10′,523770
137.9375,35.2083,7°30′,523767
137.8125,35.2083,7°30′,523766
137.6875,35.2083,7°30′,523765
137.5625,35.2083,7°40′,523764
137.4375,35.2083,7°50′,523763
137.3125,35.2083,7°50′,523762
137.1875,35.2083,7°50′,523761
137.0625,35.2083,8° 0′,523760
137.9375,35.125,7°30′,523757
137.8125,35.125,7°30′,523756
137.6875,35.125,7°30′,523755
137.5625,35.125,7°40′,523754
137.4375,35.125,7°40′,523753
137.3125,35.125,7°40′,523752
137.1875,35.125,7°40′,523751
137.0625,35.125,7°50′,523750
137.9375,35.0417,7°40′,523747
137.8125,35.0417,7°30′,523746
137.6875,35.0417,7°30′,523745
137.5625,35.0417,7°40′,523744
137.4375,35.0417,7°40′,523743
137.3125,35.0417,7°40′,523742
137.1875,35.0417,7°40′,523741
137.0625,35.0417,7°40′,523740
137.9375,34.9583,7°50′,523737
137.8125,34.9583,7°40′,523736
137.6875,34.9583,7°30′,523735
137.5625,34.9583,7°40′,523734
137.4375,34.9583,7°40′,523733
137.3125,34.9583,7°40′,523732
137.1875,34.9583,7°40′,523731
137.0625,34.9583,7°40′,523730
137.9375,34.875,7°50′,523727
137.8125,34.875,7°50′,523726
137.6875,34.875,7°40′,523725
137.5625,34.875,7°40′,523724
137.4375,34.875,7°40′,523723
137.3125,34.875,7°40′,523722
137.1875,34.875,7°40′,523721
137.0625,34.875,7°40′,523720
137.9375,34.7917,7°40′,523717
137.8125,34.7917,7°40′,523716
137.6875,34.7917,7°40′,523715
137.5625,34.7917,7°40′,523714
137.4375,34.7917,7°30′,523713
137.3125,34.7917,7°40′,523712
137.1875,34.7917,7°40′,523711
137.0625,34.7917,7°40′,523710
137.9375,34.7083,7°30′,523707
137.8125,34.7083,7°40′,523706
137.6875,34.7083,7°40′,523705
137.5625,34.7083,7°30′,523704
137.4375,34.7083,7°30′,523703
137.3125,34.7083,7°30′,523702
137.1875,34.7083,7°40′,523701
137.0625,34.7083,7°40′,523700
136.9375,35.2917,8°20′,523677
136.8125,35.2917,8°10′,523676
136.6875,35.2917,8° 0′,523675
136.5625,35.2917,7°50′,523674
136.4375,35.2917,7°50′,523673
136.3125,35.2917,8° 0′,523672
136.1875,35.2917,8° 0′,523671
136.0625,35.2917,8° 0′,523670
136.9375,35.2083,8° 0′,523667
136.8125,35.2083,8° 0′,523666
136.6875,35.2083,8° 0′,523665
136.5625,35.2083,7°50′,523664
136.4375,35.2083,7°50′,523663
136.3125,35.2083,8° 0′,523662
136.1875,35.2083,8° 0′,523661
136.0625,35.2083,8° 0′,523660
136.9375,35.125,7°50′,523657
136.8125,35.125,7°50′,523656
136.6875,35.125,7°50′,523655
136.5625,35.125,7°50′,523654
136.4375,35.125,7°50′,523653
136.3125,35.125,7°50′,523652
136.1875,35.125,7°50′,523651
136.0625,35.125,7°50′,523650
136.9375,35.0417,7°50′,523647
136.8125,35.0417,7°50′,523646
